,state,zipcode,1,2,3,4,5,6,wealth,all,wealthy_prop
21413,PA,18929,1140.0,520.0,480.0,400.0,1150.0,820.0,1970.0,4510.0,0.44
24991,VA,22947,560.0,400.0,290.0,230.0,550.0,590.0,1140.0,2620.0,0.44
16432,NJ,8691,1730.0,970.0,1030.0,830.0,1980.0,1560.0,3540.0,8100.0,0.44
16438,NJ,8730,680.0,300.0,300.0,240.0,600.0,600.0,1200.0,2720.0,0.44
22781,TN,38138,2440.0,1630.0,1500.0,1270.0,3250.0,2080.0,5330.0,12170.0,0.44
16291,NJ,8055,3080.0,1840.0,1630.0,1440.0,3730.0,2440.0,6170.0,14160.0,0.44
10194,MA,2142,300.0,340.0,260.0,190.0,420.0,440.0,860.0,1950.0,0.44
24771,VA,20155,3530.0,2270.0,1860.0,1790.0,5070.0,2380.0,7450.0,16900.0,0.44
15320,NE,68118,1030.0,630.0,510.0,460.0,1270.0,790.0,2060.0,4690.0,0.44
16459,NJ,8807,4350.0,2510.0,2100.0,1740.0,4670.0,3670.0,8340.0,19040.0,0.44
15737,NH,3033,610.0,360.0,290.0,250.0,790.0,380.0,1170.0,2680.0,0.44
2439,CA,95066,1630.0,1050.0,800.0,650.0,1650.0,1530.0,3180.0,7310.0,0.44
15453,NE,68514,50.0,0.0,40.0,0.0,70.0,0.0,70.0,160.0,0.44
8935,KY,40513,1180.0,690.0,600.0,430.0,1280.0,970.0,2250.0,5150.0,0.44
17228,NY,11747,2520.0,1490.0,1320.0,990.0,2500.0,2410.0,4910.0,11230.0,0.44
14659,NC,28173,7210.0,3270.0,2430.0,2090.0,6320.0,5340.0,11660.0,26660.0,0.44
7811,IN,46814,1840.0,860.0,720.0,730.0,1800.0,1470.0,3270.0,7420.0,0.44
10476,MD,20871,2650.0,1640.0,1380.0,1250.0,3560.0,1800.0,5360.0,12280.0,0.44
7376,IL,62711,1980.0,1180.0,1150.0,1070.0,2840.0,1380.0,4220.0,9600.0,0.44
1992,CA,92887,2290.0,1290.0,1110.0,880.0,2430.0,2030.0,4460.0,10030.0,0.44
8290,KS,66227,840.0,510.0,500.0,450.0,1210.0,630.0,1840.0,4140.0,0.44
18423,OH,43082,3620.0,1870.0,1760.0,1730.0,4560.0,2630.0,7190.0,16170.0,0.44
17297,NY,11976,250.0,180.0,120.0,90.0,170.0,340.0,510.0,1150.0,0.44
17061,NY,11050,3680.0,2070.0,1550.0,1150.0,2750.0,3930.0,6680.0,15130.0,0.44
10709,MD,21797,1050.0,620.0,480.0,390.0,1080.0,880.0,1960.0,4500.0,0.44
17391,NY,12159,960.0,620.0,540.0,410.0,1130.0,870.0,2000.0,4530.0,0.44
10521,MD,21054,1370.0,920.0,750.0,740.0,1800.0,1140.0,2940.0,6720.0,0.44
17057,NY,11023,990.0,540.0,410.0,370.0,750.0,1050.0,1800.0,4110.0,0.44
1968,CA,92823,530.0,390.0,280.0,240.0,700.0,450.0,1150.0,2590.0,0.44
17056,NY,11021,1970.0,1170.0,1090.0,950.0,1990.0,2130.0,4120.0,9300.0,0.44
4718,GA,30338,3380.0,2270.0,1990.0,1820.0,3890.0,3570.0,7460.0,16920.0,0.44
25803,WA,98045,1580.0,1210.0,980.0,790.0,2130.0,1400.0,3530.0,8090.0,0.44
19097,OH,45208,1750.0,1500.0,1340.0,890.0,1910.0,2340.0,4250.0,9730.0,0.44
16963,NY,10560,500.0,300.0,230.0,180.0,470.0,490.0,960.0,2170.0,0.44
17038,NY,10983,670.0,350.0,380.0,300.0,820.0,490.0,1310.0,3010.0,0.44
16982,NY,10598,3320.0,1920.0,1710.0,1390.0,3970.0,2490.0,6460.0,14800.0,0.44
16986,NY,10605,2180.0,1370.0,1220.0,920.0,2210.0,2310.0,4520.0,10210.0,0.44
10683,MD,21754,840.0,400.0,340.0,380.0,900.0,630.0,1530.0,3490.0,0.44
24816,VA,22153,3290.0,2090.0,1670.0,1520.0,4580.0,2290.0,6870.0,15440.0,0.44
4695,GA,30305,2640.0,2140.0,2130.0,1440.0,2470.0,4000.0,6470.0,14820.0,0.44
12201,MN,55415,420.0,390.0,410.0,290.0,630.0,550.0,1180.0,2690.0,0.44
20387,PA,15238,1660.0,940.0,740.0,530.0,1250.0,1800.0,3050.0,6920.0,0.44
18192,NY,14506,160.0,70.0,70.0,60.0,180.0,100.0,280.0,640.0,0.44
1938,CA,92662,320.0,180.0,170.0,120.0,310.0,320.0,630.0,1420.0,0.44
2353,CA,94595,1830.0,1300.0,1420.0,1160.0,2490.0,1910.0,4400.0,10110.0,0.44
287,AL,35763,2050.0,1230.0,1020.0,1020.0,2880.0,1340.0,4220.0,9540.0,0.44
16943,NY,10524,470.0,290.0,230.0,200.0,530.0,390.0,920.0,2110.0,0.44
2288,CA,94505,1500.0,1000.0,830.0,740.0,2190.0,1050.0,3240.0,7310.0,0.44
17178,NY,11570,3240.0,1880.0,1620.0,1340.0,2940.0,3340.0,6280.0,14360.0,0.44
20346,PA,15143,2490.0,1400.0,1180.0,970.0,2350.0,2460.0,4810.0,10850.0,0.44
24630,UT,84098,2670.0,1460.0,1090.0,690.0,1970.0,2650.0,4620.0,10530.0,0.44
17219,NY,11732,420.0,230.0,220.0,200.0,460.0,380.0,840.0,1910.0,0.44
16860,NY,10018,1210.0,940.0,770.0,600.0,1280.0,1500.0,2780.0,6300.0,0.44
14407,NC,27523,1680.0,1160.0,850.0,670.0,2130.0,1310.0,3440.0,7800.0,0.44
24089,TX,78266,850.0,490.0,380.0,360.0,1020.0,640.0,1660.0,3740.0,0.44
2354,CA,94596,2110.0,1690.0,1610.0,1310.0,2750.0,2490.0,5240.0,11960.0,0.44
7292,IL,62535,380.0,200.0,180.0,180.0,480.0,260.0,740.0,1680.0,0.44
2650,CA,95606,60.0,0.0,20.0,0.0,20.0,40.0,60.0,140.0,0.43
11305,MI,48323,2300.0,1050.0,990.0,800.0,2060.0,1870.0,3930.0,9070.0,0.43
24792,VA,22015,4520.0,2820.0,2360.0,2060.0,5780.0,2980.0,8760.0,20520.0,0.43
1494,CA,90278,4150.0,2830.0,2510.0,2170.0,4870.0,3820.0,8690.0,20350.0,0.43
17242,NY,11766,1400.0,840.0,730.0,560.0,1680.0,1010.0,2690.0,6220.0,0.43
17238,NY,11762,2690.0,1480.0,1450.0,1190.0,3310.0,1750.0,5060.0,11870.0,0.43
21544,PA,19301,800.0,480.0,470.0,380.0,860.0,720.0,1580.0,3710.0,0.43
22949,TX,75019,4580.0,3100.0,2380.0,1920.0,4980.0,4230.0,9210.0,21190.0,0.43
21501,PA,19106,880.0,980.0,1250.0,1020.0,1620.0,1530.0,3150.0,7280.0,0.43
4697,GA,30307,2030.0,1550.0,1350.0,950.0,2090.0,2280.0,4370.0,10250.0,0.43
5940,IA,52338,340.0,240.0,190.0,190.0,470.0,240.0,710.0,1670.0,0.43
21492,PA,19086,1220.0,790.0,730.0,520.0,1440.0,1030.0,2470.0,5730.0,0.43
6416,IL,60192,1800.0,1100.0,880.0,830.0,2350.0,1060.0,3410.0,8020.0,0.43
21488,PA,19081,990.0,600.0,540.0,440.0,1090.0,820.0,1910.0,4480.0,0.43
16206,NJ,7834,1860.0,1190.0,1140.0,1030.0,2470.0,1540.0,4010.0,9230.0,0.43
10035,MA,1581,2160.0,1350.0,1130.0,940.0,2330.0,1870.0,4200.0,9780.0,0.43
12112,MN,55311,4010.0,2540.0,2170.0,1790.0,4490.0,3370.0,7860.0,18370.0,0.43
2891,CO,80016,6430.0,4430.0,3380.0,2790.0,7850.0,5200.0,13050.0,30080.0,0.43
21867,SC,29466,4740.0,2630.0,2000.0,1810.0,5100.0,3310.0,8410.0,19590.0,0.43
11836,MI,49636,100.0,40.0,30.0,40.0,90.0,70.0,160.0,370.0,0.43
2310,CA,94536,6310.0,5050.0,4010.0,3200.0,7460.0,6350.0,13810.0,32380.0,0.43
17169,NY,11557,940.0,550.0,460.0,370.0,850.0,920.0,1770.0,4090.0,0.43
17047,NY,10994,910.0,470.0,440.0,360.0,960.0,690.0,1650.0,3830.0,0.43
9988,MA,1460,1230.0,650.0,530.0,460.0,1220.0,960.0,2180.0,5050.0,0.43
22710,TN,37922,4170.0,2540.0,1830.0,1780.0,4580.0,3140.0,7720.0,18040.0,0.43
15959,NH,3885,920.0,570.0,510.0,380.0,1020.0,760.0,1780.0,4160.0,0.43
25798,WA,98038,3210.0,2440.0,2030.0,1770.0,5100.0,2170.0,7270.0,16720.0,0.43
15887,NH,3753,350.0,260.0,250.0,230.0,570.0,260.0,830.0,1920.0,0.43
17172,NY,11560,820.0,490.0,380.0,240.0,630.0,830.0,1460.0,3390.0,0.43
11212,MI,48138,1350.0,700.0,590.0,570.0,1580.0,870.0,2450.0,5660.0,0.43
10822,ME,4107,1090.0,660.0,490.0,460.0,1070.0,970.0,2040.0,4740.0,0.43
1771,CA,92118,1750.0,1180.0,950.0,760.0,1850.0,1660.0,3510.0,8150.0,0.43
15891,NH,3768,170.0,140.0,100.0,60.0,150.0,210.0,360.0,830.0,0.43
12140,MN,55341,330.0,180.0,190.0,170.0,510.0,140.0,650.0,1520.0,0.43
16147,NJ,7661,1200.0,740.0,690.0,580.0,1420.0,1020.0,2440.0,5650.0,0.43
10071,MA,1760,3850.0,2480.0,2180.0,1710.0,4240.0,3490.0,7730.0,17950.0,0.43
2931,CO,80130,2850.0,1630.0,1540.0,1380.0,3780.0,1840.0,5620.0,13020.0,0.43
17633,NY,12844,30.0,20.0,30.0,0.0,30.0,30.0,60.0,140.0,0.43
1212,AZ,85284,1980.0,1490.0,1220.0,990.0,2470.0,1900.0,4370.0,10050.0,0.43
25782,WA,98020,2100.0,1740.0,1490.0,1140.0,2720.0,2070.0,4790.0,11260.0,0.43
24763,VA,20137,220.0,140.0,100.0,90.0,260.0,160.0,420.0,970.0,0.43
17187,NY,11596,1210.0,770.0,610.0,530.0,1340.0,990.0,2330.0,5450.0,0.43
2230,CA,94030,2390.0,1730.0,1470.0,1210.0,2570.0,2510.0,5080.0,11880.0,0.43
25780,WA,98014,710.0,570.0,430.0,370.0,870.0,690.0,1560.0,3640.0,0.43
6296,IL,60012,1360.0,720.0,530.0,490.0,1530.0,790.0,2320.0,5420.0,0.43
24753,VA,20117,210.0,170.0,100.0,60.0,170.0,230.0,400.0,940.0,0.43
21555,PA,19342,2060.0,1320.0,1260.0,1050.0,2420.0,1880.0,4300.0,9990.0,0.43
17083,NY,11215,5370.0,4770.0,4790.0,3730.0,7220.0,6640.0,13860.0,32520.0,0.43
16856,NY,10013,3600.0,1940.0,1550.0,1180.0,2190.0,3940.0,6130.0,14400.0,0.43
22956,TX,75028,5210.0,2940.0,2340.0,2110.0,6110.0,3500.0,9610.0,22210.0,0.43
4143,FL,33449,1140.0,610.0,500.0,370.0,1090.0,920.0,2010.0,4630.0,0.43
16533,NM,87043,560.0,390.0,340.0,300.0,820.0,370.0,1190.0,2780.0,0.43
19967,OR,97068,3250.0,2050.0,1600.0,1340.0,3470.0,2650.0,6120.0,14360.0,0.43
2401,CA,94946,70.0,50.0,30.0,20.0,60.0,70.0,130.0,300.0,0.43
4107,FL,33332,1270.0,660.0,440.0,350.0,960.0,1080.0,2040.0,4760.0,0.43
1564,CA,91008,130.0,70.0,60.0,40.0,100.0,130.0,230.0,530.0,0.43
16482,NJ,8844,4490.0,2870.0,2470.0,2000.0,5030.0,3750.0,8780.0,20610.0,0.43
16927,NY,10501,160.0,90.0,80.0,70.0,140.0,160.0,300.0,700.0,0.43
2387,CA,94903,3050.0,2190.0,1830.0,1420.0,3340.0,3010.0,6350.0,14840.0,0.43
16940,NY,10520,1390.0,890.0,800.0,580.0,1400.0,1330.0,2730.0,6390.0,0.43
24243,TX,78717,3220.0,2790.0,1930.0,1400.0,4180.0,2810.0,6990.0,16330.0,0.43
2219,CA,94005,490.0,380.0,340.0,250.0,580.0,540.0,1120.0,2580.0,0.43
10505,MD,21032,970.0,670.0,560.0,420.0,1070.0,880.0,1950.0,4570.0,0.43
1325,AZ,85718,3200.0,2320.0,1560.0,1190.0,3080.0,3170.0,6250.0,14520.0,0.43
12901,MO,63341,440.0,250.0,190.0,180.0,510.0,300.0,810.0,1870.0,0.43
10261,MA,2474,2520.0,2020.0,2030.0,1540.0,3420.0,2700.0,6120.0,14230.0,0.43
15264,NE,68007,1280.0,930.0,870.0,870.0,2270.0,770.0,3040.0,6990.0,0.43
24085,TX,78260,3780.0,2190.0,1680.0,1610.0,4510.0,2480.0,6990.0,16250.0,0.43
2263,CA,94118,3690.0,2840.0,2850.0,2250.0,4470.0,4340.0,8810.0,20440.0,0.43
15253,ND,58835,50.0,50.0,60.0,40.0,110.0,40.0,150.0,350.0,0.43
23433,TX,76262,4320.0,2830.0,2180.0,1710.0,4680.0,3720.0,8400.0,19440.0,0.43
8785,KY,40026,660.0,330.0,290.0,270.0,680.0,490.0,1170.0,2720.0,0.43
23697,TX,77056,2490.0,1960.0,1750.0,1100.0,2200.0,3390.0,5590.0,12890.0,0.43
10460,MD,20837,790.0,420.0,340.0,260.0,790.0,580.0,1370.0,3180.0,0.43
1590,CA,91301,3000.0,1730.0,1270.0,1040.0,2730.0,2590.0,5320.0,12360.0,0.43
14401,NC,27517,3050.0,2180.0,1470.0,1080.0,2990.0,2960.0,5950.0,13730.0,0.43
14402,NC,27518,2350.0,1660.0,1190.0,880.0,2560.0,2110.0,4670.0,10750.0,0.43
3570,DE,19803,2190.0,1490.0,1390.0,1170.0,2980.0,1800.0,4780.0,11020.0,0.43
1262,AZ,85383,6430.0,4310.0,3560.0,3370.0,9090.0,3980.0,13070.0,30740.0,0.43
2414,CA,95008,4340.0,3710.0,3040.0,2310.0,4880.0,5260.0,10140.0,23540.0,0.43
1341,AZ,85755,1700.0,1120.0,1030.0,1020.0,2390.0,1310.0,3700.0,8570.0,0.43
14430,NC,27562,340.0,240.0,200.0,160.0,490.0,230.0,720.0,1660.0,0.43
12888,MO,63141,2240.0,1520.0,1270.0,960.0,1930.0,2600.0,4530.0,10520.0,0.43
2355,CA,94597,2200.0,1710.0,1620.0,1330.0,3080.0,2060.0,5140.0,12000.0,0.43
16947,NY,10530,1280.0,940.0,1030.0,880.0,1850.0,1250.0,3100.0,7230.0,0.43
10160,MA,2071,130.0,70.0,50.0,30.0,120.0,90.0,210.0,490.0,0.43
5377,IA,50226,570.0,440.0,390.0,330.0,960.0,320.0,1280.0,3010.0,0.43
10516,MD,21047,1390.0,890.0,750.0,600.0,1840.0,880.0,2720.0,6350.0,0.43
2255,CA,94109,4640.0,4650.0,4240.0,3500.0,7400.0,5460.0,12860.0,29890.0,0.43
4392,FL,34229,920.0,570.0,480.0,380.0,930.0,840.0,1770.0,4120.0,0.43
16297,NJ,8062,1960.0,1070.0,810.0,650.0,1900.0,1480.0,3380.0,7870.0,0.43
10571,MD,21210,1030.0,820.0,740.0,470.0,1020.0,1330.0,2350.0,5410.0,0.43
22999,TX,75094,2730.0,1290.0,950.0,880.0,2690.0,1720.0,4410.0,10260.0,0.43
1507,CA,90403,2660.0,1820.0,1790.0,1530.0,3160.0,2670.0,5830.0,13630.0,0.43
16996,NY,10709,1140.0,590.0,650.0,500.0,1120.0,1030.0,2150.0,5030.0,0.43
4533,GA,30004,7040.0,4110.0,3330.0,2800.0,6350.0,6440.0,12790.0,30070.0,0.43
6558,IL,60605,2030.0,1930.0,2690.0,2220.0,4200.0,2590.0,6790.0,15660.0,0.43
6552,IL,60585,2860.0,1310.0,1140.0,990.0,3140.0,1590.0,4730.0,11030.0,0.43
17003,NY,10913,590.0,310.0,310.0,240.0,610.0,500.0,1110.0,2560.0,0.43
17022,NY,10956,3820.0,2100.0,1780.0,1430.0,3940.0,2960.0,6900.0,16030.0,0.43
6513,IL,60514,1180.0,700.0,550.0,330.0,830.0,1230.0,2060.0,4820.0,0.43
4361,FL,34110,2480.0,1990.0,1500.0,1220.0,2620.0,2700.0,5320.0,12510.0,0.43
16979,NY,10594,550.0,350.0,350.0,230.0,610.0,490.0,1100.0,2580.0,0.43
3435,CT,6477,1600.0,960.0,840.0,690.0,1950.0,1110.0,3060.0,7150.0,0.43
1193,AZ,85249,4660.0,2840.0,2140.0,1910.0,5320.0,3410.0,8730.0,20280.0,0.43
3416,CT,6437,2470.0,1500.0,1270.0,1120.0,2690.0,2040.0,4730.0,11090.0,0.43
3430,CT,6470,1890.0,990.0,800.0,780.0,1930.0,1480.0,3410.0,7870.0,0.43
16411,NJ,8551,700.0,410.0,290.0,250.0,660.0,590.0,1250.0,2900.0,0.43
25147,VA,23436,100.0,70.0,60.0,50.0,140.0,70.0,210.0,490.0,0.43
12869,MO,63122,4370.0,2840.0,2300.0,1910.0,4740.0,3720.0,8460.0,19880.0,0.43
10522,MD,21057,420.0,290.0,250.0,210.0,540.0,360.0,900.0,2070.0,0.43
1966,CA,92808,2210.0,1270.0,1130.0,1000.0,2500.0,1640.0,4140.0,9750.0,0.42
2451,CA,95119,1050.0,820.0,610.0,480.0,1190.0,920.0,2110.0,5070.0,0.42
1622,CA,91381,2300.0,1220.0,950.0,810.0,2030.0,1830.0,3860.0,9140.0,0.42
24332,TX,79012,90.0,50.0,40.0,30.0,120.0,30.0,150.0,360.0,0.42
1340,AZ,85750,2600.0,1930.0,1440.0,1220.0,3020.0,2280.0,5300.0,12490.0,0.42
22715,TN,37934,3040.0,1710.0,1330.0,1260.0,3370.0,1890.0,5260.0,12600.0,0.42
23784,TX,77389,3980.0,2500.0,1860.0,1400.0,3690.0,3330.0,7020.0,16760.0,0.42
24782,VA,20181,1070.0,670.0,510.0,400.0,1160.0,760.0,1920.0,4570.0,0.42
1774,CA,92121,540.0,400.0,300.0,220.0,570.0,500.0,1070.0,2530.0,0.42
24904,VA,22639,80.0,40.0,30.0,40.0,70.0,70.0,140.0,330.0,0.42
1991,CA,92886,5740.0,3280.0,2580.0,2090.0,5780.0,4290.0,10070.0,23760.0,0.42
1918,CA,92618,5160.0,3360.0,2920.0,2510.0,5790.0,4200.0,9990.0,23940.0,0.42
23984,TX,78056,230.0,140.0,140.0,120.0,340.0,120.0,460.0,1090.0,0.42
2462,CA,95130,1340.0,1020.0,770.0,540.0,1160.0,1510.0,2670.0,6340.0,0.42
1781,CA,92129,5470.0,3640.0,2700.0,2340.0,6140.0,4220.0,10360.0,24510.0,0.42
1569,CA,91024,1200.0,810.0,660.0,550.0,1310.0,1040.0,2350.0,5570.0,0.42
2148,CA,93619,4430.0,2730.0,2480.0,2340.0,5830.0,2680.0,8510.0,20490.0,0.42
27592,WY,83414,50.0,40.0,20.0,30.0,40.0,60.0,100.0,240.0,0.42
16101,NJ,7463,1100.0,640.0,580.0,520.0,1420.0,660.0,2080.0,4920.0,0.42
17256,NY,11786,790.0,470.0,320.0,280.0,820.0,520.0,1340.0,3200.0,0.42
17262,NY,11792,1000.0,610.0,500.0,440.0,1170.0,650.0,1820.0,4370.0,0.42
17290,NY,11957,110.0,60.0,50.0,40.0,90.0,100.0,190.0,450.0,0.42
15251,ND,58830,20.0,20.0,30.0,0.0,50.0,0.0,50.0,120.0,0.42
25786,WA,98024,550.0,420.0,320.0,240.0,570.0,530.0,1100.0,2630.0,0.42
6923,IL,61705,1650.0,930.0,650.0,640.0,1980.0,860.0,2840.0,6710.0,0.42
25779,WA,98012,6160.0,5490.0,4250.0,3450.0,9100.0,5170.0,14270.0,33620.0,0.42
14993,ND,58005,70.0,60.0,40.0,40.0,110.0,40.0,150.0,360.0,0.42
14670,NC,28211,3420.0,2260.0,1550.0,1080.0,2480.0,3660.0,6140.0,14450.0,0.42
18392,OH,43023,1370.0,740.0,750.0,650.0,1600.0,900.0,2500.0,6010.0,0.42
4549,GA,30030,3110.0,2060.0,1660.0,1170.0,2980.0,2750.0,5730.0,13730.0,0.42
14417,NC,27539,2720.0,1720.0,1140.0,1010.0,2960.0,1750.0,4710.0,11300.0,0.42
14389,NC,27502,4740.0,2820.0,2320.0,2020.0,5870.0,2830.0,8700.0,20600.0,0.42
13200,MO,64164,40.0,0.0,30.0,0.0,30.0,20.0,50.0,120.0,0.42
12821,MO,63040,1030.0,590.0,450.0,440.0,1200.0,620.0,1820.0,4330.0,0.42
7532,IN,46037,4890.0,2910.0,2330.0,2100.0,5800.0,3110.0,8910.0,21140.0,0.42
25629,VT,5445,470.0,310.0,230.0,160.0,450.0,390.0,840.0,2010.0,0.42
7556,IN,46074,4450.0,2670.0,2180.0,1780.0,5180.0,2860.0,8040.0,19120.0,0.42
19489,OK,73173,330.0,220.0,240.0,200.0,550.0,180.0,730.0,1720.0,0.42
4185,FL,33556,3280.0,2220.0,1740.0,1380.0,3740.0,2380.0,6120.0,14740.0,0.42
12118,MN,55317,2520.0,1570.0,1280.0,990.0,2540.0,2160.0,4700.0,11060.0,0.42
4160,FL,33483,1660.0,1120.0,820.0,600.0,1210.0,1870.0,3080.0,7280.0,0.42
4103,FL,33327,2670.0,1240.0,840.0,620.0,1830.0,2010.0,3840.0,9210.0,0.42
11285,MI,48236,3780.0,2010.0,1810.0,1610.0,3970.0,2770.0,6740.0,15950.0,0.42
11282,MI,48230,2190.0,1140.0,970.0,700.0,1940.0,1720.0,3660.0,8660.0,0.42
11206,MI,48130,1890.0,1070.0,860.0,780.0,2240.0,1120.0,3360.0,7960.0,0.42
3823,FL,32561,1070.0,690.0,510.0,400.0,980.0,930.0,1910.0,4580.0,0.42
3726,FL,32259,6060.0,3480.0,2970.0,2980.0,8000.0,3440.0,11440.0,26930.0,0.42
3557,DC,20037,880.0,700.0,790.0,560.0,1170.0,940.0,2110.0,5040.0,0.42
8276,KS,66211,550.0,470.0,390.0,240.0,450.0,740.0,1190.0,2840.0,0.42
17260,NY,11790,1720.0,980.0,710.0,600.0,1700.0,1230.0,2930.0,6940.0,0.42
26490,WI,53593,2780.0,2140.0,1830.0,1450.0,3720.0,2180.0,5900.0,14100.0,0.42
8283,KS,66218,970.0,560.0,510.0,420.0,1330.0,480.0,1810.0,4270.0,0.42
15326,NE,68130,2240.0,1390.0,1200.0,1030.0,2580.0,1670.0,4250.0,10110.0,0.42
16443,NJ,8736,1660.0,880.0,800.0,630.0,1550.0,1340.0,2890.0,6860.0,0.42
16140,NJ,7648,540.0,390.0,350.0,230.0,610.0,500.0,1110.0,2620.0,0.42
16129,NJ,7630,840.0,500.0,390.0,360.0,930.0,610.0,1540.0,3630.0,0.42
16773,NV,89135,3320.0,2420.0,1970.0,1540.0,3490.0,3170.0,6660.0,15910.0,0.42
26300,WI,53045,2680.0,1550.0,1410.0,1160.0,2880.0,2100.0,4980.0,11780.0,0.42
16010,NJ,7058,580.0,380.0,330.0,300.0,660.0,510.0,1170.0,2760.0,0.42
15997,NJ,7040,2770.0,1770.0,1440.0,1000.0,2280.0,2800.0,5080.0,12060.0,0.42
5430,IA,50325,1940.0,1340.0,1030.0,820.0,2250.0,1400.0,3650.0,8780.0,0.42
15950,NH,3870,650.0,420.0,320.0,280.0,550.0,650.0,1200.0,2870.0,0.42
15930,NH,3844,350.0,200.0,130.0,110.0,320.0,250.0,570.0,1360.0,0.42
15916,NH,3824,910.0,430.0,330.0,290.0,880.0,550.0,1430.0,3390.0,0.42
16994,NY,10707,1130.0,730.0,650.0,540.0,1240.0,1010.0,2250.0,5300.0,0.42
6200,ID,83616,3820.0,2200.0,1580.0,1460.0,3690.0,2810.0,6500.0,15560.0,0.42
15829,NH,3304,920.0,550.0,450.0,410.0,1150.0,540.0,1690.0,4020.0,0.42
17055,NY,11020,820.0,460.0,290.0,220.0,530.0,780.0,1310.0,3100.0,0.42
17058,NY,11024,880.0,400.0,330.0,220.0,520.0,810.0,1330.0,3160.0,0.42
15806,NH,3257,490.0,350.0,280.0,240.0,610.0,390.0,1000.0,2360.0,0.42
5251,HI,96821,2160.0,1530.0,1220.0,880.0,2140.0,1970.0,4110.0,9900.0,0.42
17154,NY,11507,910.0,550.0,430.0,360.0,910.0,740.0,1650.0,3900.0,0.42
6330,IL,60068,4710.0,2610.0,2230.0,1790.0,4470.0,3810.0,8280.0,19620.0,0.42
17193,NY,11697,470.0,310.0,320.0,310.0,700.0,310.0,1010.0,2420.0,0.42
17198,NY,11705,1000.0,570.0,490.0,410.0,1100.0,690.0,1790.0,4260.0,0.42
6369,IL,60126,5400.0,3030.0,2580.0,1980.0,4840.0,4740.0,9580.0,22570.0,0.42
6377,IL,60137,4600.0,2690.0,1980.0,1480.0,4080.0,3720.0,7800.0,18550.0,0.42
17226,NY,11743,5180.0,3090.0,2590.0,2060.0,4920.0,4620.0,9540.0,22460.0,0.42
25833,WA,98116,2180.0,2480.0,2480.0,1840.0,3710.0,2880.0,6590.0,15570.0,0.42
25832,WA,98115,5180.0,4870.0,3840.0,2780.0,6180.0,6040.0,12220.0,28890.0,0.42
17240,NY,11764,1480.0,880.0,750.0,600.0,1740.0,940.0,2680.0,6390.0,0.42
15418,NE,68430,250.0,130.0,110.0,80.0,250.0,160.0,410.0,980.0,0.42
3514,CT,6830,3050.0,1720.0,1250.0,910.0,1680.0,3430.0,5110.0,12040.0,0.42
4165,FL,33496,3050.0,1750.0,1370.0,990.0,1990.0,3100.0,5090.0,12250.0,0.42
16252,NJ,7981,1060.0,650.0,620.0,500.0,1270.0,800.0,2070.0,4900.0,0.42
21455,PA,19031,610.0,350.0,270.0,250.0,610.0,470.0,1080.0,2560.0,0.42
10458,MD,20832,2890.0,1810.0,1450.0,1200.0,3300.0,2010.0,5310.0,12660.0,0.42
10431,MD,20754,800.0,490.0,420.0,350.0,1000.0,490.0,1490.0,3550.0,0.42
10421,MD,20736,1020.0,630.0,500.0,450.0,1300.0,610.0,1910.0,4510.0,0.42
3374,CT,6333,820.0,510.0,420.0,350.0,910.0,600.0,1510.0,3610.0,0.42
27576,WY,83014,350.0,340.0,220.0,130.0,270.0,490.0,760.0,1800.0,0.42
10398,MD,20690,80.0,60.0,60.0,30.0,110.0,60.0,170.0,400.0,0.42
10396,MD,20688,230.0,200.0,210.0,200.0,430.0,170.0,600.0,1440.0,0.42
21434,PA,19002,4140.0,2370.0,1850.0,1350.0,3440.0,3550.0,6990.0,16700.0,0.42
2989,CO,80433,870.0,670.0,550.0,510.0,1240.0,620.0,1860.0,4460.0,0.42
21834,SC,29401,1040.0,550.0,350.0,260.0,540.0,1050.0,1590.0,3790.0,0.42
10053,MA,1718,70.0,30.0,40.0,50.0,100.0,40.0,140.0,330.0,0.42
10394,MD,20686,0.0,40.0,30.0,0.0,30.0,20.0,50.0,120.0,0.42
3320,CT,6089,400.0,260.0,240.0,210.0,490.0,320.0,810.0,1920.0,0.42
21669,RI,2874,840.0,400.0,360.0,280.0,760.0,580.0,1340.0,3220.0,0.42
3485,CT,6762,890.0,520.0,470.0,390.0,1040.0,600.0,1640.0,3910.0,0.42
21556,PA,19343,1080.0,550.0,440.0,320.0,960.0,800.0,1760.0,4150.0,0.42
10245,MA,2445,1930.0,1530.0,1380.0,860.0,1700.0,2460.0,4160.0,9860.0,0.42
10227,MA,2339,1930.0,940.0,770.0,600.0,1870.0,1240.0,3110.0,7350.0,0.42
21577,PA,19426,4780.0,2470.0,2050.0,1740.0,4670.0,3320.0,7990.0,19030.0,0.42
3123,CO,80908,2350.0,1450.0,1160.0,1140.0,2930.0,1470.0,4400.0,10500.0,0.42
2934,CO,80134,7580.0,5490.0,4500.0,3830.0,10060.0,5190.0,15250.0,36650.0,0.42
10102,MA,1864,1880.0,1030.0,1010.0,710.0,1900.0,1490.0,3390.0,8020.0,0.42
10031,MA,1568,1030.0,550.0,410.0,320.0,920.0,720.0,1640.0,3950.0,0.42
2913,CO,80109,2680.0,1650.0,1340.0,1340.0,3520.0,1610.0,5130.0,12140.0,0.42
171,AL,35406,1650.0,1070.0,780.0,660.0,1700.0,1300.0,3000.0,7160.0,0.42
